Id,Predicted
1,0.9286524619952274
2,0.9142814254973641
3,0.9220659582642854
4,0.9343250246473823
5,0.9244934826270559
6,0.9147302158735608
7,0.9152807654915048
8,0.9257857663931387
9,0.9149058621127304
10,0.9359597675755728
11,0.9122324368050717
12,0.9088477433381861
13,0.9195072296478358
14,0.9233153157714227
15,0.9209926055681732
16,0.9262157528671029
17,0.9067541411577474
18,0.9070997425120806
19,0.928304857910578
20,0.9329163273876149
21,0.9160739731707341
22,0.9259052098794133
23,0.9105808213845994
24,0.9188262346367372
25,0.9183124474240447
26,0.9185297668546782
27,0.907764541846141
28,0.9201727513700964
29,0.9217891361216652
30,0.9113442001058327
31,0.9176752165854015
32,0.9239153231770627
33,0.9186832372090179
34,0.9190031242465955
35,0.926884739127605
36,0.9272224046725384
37,0.9241202574311055
38,0.9313039889254008
39,0.9331602881399029
40,0.9203480805046981
41,0.9270065267134321
42,0.9277311473758513
43,0.9135059914178366
44,0.929535966097176
45,0.9182337787349025
46,0.9258301669983066
47,0.9132212679745553
48,0.9158397303462399
49,0.9111582328867502
50,0.9212059732536811
51,0.9216690182003968
52,0.9139315520160964
53,0.9256614749062931
54,0.9156720357783886
55,0.9251833019141934
56,0.9217684571627761
57,0.9173189937937064
58,0.9187967058957839
59,0.9199118591121633
60,0.9272476879387768
61,0.9064965707318006
62,0.9038356943028095
63,0.918629001548361
64,0.9251542331833383
65,0.9233373664333125
66,0.9154831683819014
67,0.9252922692772837
68,0.9240839558605174
69,0.9279641399802561
70,0.9206295024360936
71,0.918015347279817
72,0.9205162625447502
73,0.9129676396618228
74,0.9246259117245046
75,0.9278295935041649
76,0.927045571854971
77,0.9282460822446439
78,0.922844689984761
79,0.9188703041635773
80,0.9303838801107087
81,0.9148104745230005
82,0.9143688087265976
83,0.9217343667076705
84,0.9262671169823379
85,0.9226294844812224
86,0.9176538862270469
87,0.9269192232468807
88,0.9162757570705083
89,0.9206688928694611
90,0.9152158680975881
91,0.91311080613669
92,0.9200304536639081
93,0.9182621826811795
94,0.9185689934720861
95,0.924760048883954
96,0.9188102318210595
97,0.9261031961608078
98,0.9198777601033722
99,0.9228407908544258
100,0.9367692156580458
101,0.9208727085086993
102,0.9154446700192159
103,0.9229702324599209
104,0.9190510459255816
105,0.9221565951794025
106,0.9210281855219982
107,0.9200947242109578
108,0.9202353389018763
109,0.9202448237354888
110,0.9184716553151014
111,0.9243271519297377
112,0.9138502742817713
113,0.9254185977091234
114,0.9245412759222903
115,0.9285335297345327
116,0.9142957087475241
117,0.9191869150345685
118,0.9239784845361187
119,0.9035064765249737
120,0.9167042805082978
121,0.925152952925062
122,0.9098910539514887
123,0.9342288062644629
124,0.9204979473283652
125,0.9160527977716467
126,0.9083691909199298
127,0.9289519507580952
128,0.9264310490375339
129,0.9184334303590175
130,0.9172354975598372
131,0.9245336468450776
132,0.918955566730489
133,0.9179390022501989
134,0.9214656350422478
135,0.9074253930674088
136,0.9093760779152852
137,0.9154498695916505
138,0.921910910642141
139,0.9127648361494443
140,0.9122211747705766
141,0.9265712056251723
142,0.9210378794387932
143,0.9155066902344784
144,0.9241790151144283
145,0.9299715464492087
146,0.9207458311420161
147,0.9105848764527525
148,0.917938189165889
149,0.9184838740588562
150,0.9176155545627595
151,0.902855257792315
152,0.9115099088855719
153,0.919137830782646
154,0.9220027607535912
155,0.9167334564907369
156,0.9193815315615275
157,0.9213703909815876
158,0.9212468266919707
159,0.9201770846896704
160,0.9155175005535878
161,0.9152435732699176
162,0.9174916148801598
163,0.9247461374569713
164,0.9219532272724099
165,0.9156338475364876
166,0.9085850543365175
167,0.9096321566418104
168,0.9243766679541159
169,0.9200105941799109
170,0.9233811730517523
171,0.9210982723896095
172,0.9275857231005433
173,0.9068690850626084
174,0.9201761387606979
175,0.9302915098050026
176,0.910060034356027
177,0.9147640917381924
178,0.9213142546401015
179,0.9180558806566547
180,0.9197362807936535
181,0.922060253861421
182,0.9247669883583831
183,0.914990694195195
184,0.9295172914700842
185,0.924870537774932
186,0.9180377303522905
187,0.9130075744404884
188,0.9270333994619022
189,0.9220867771400102
190,0.9195521730792476
191,0.9233161996529388
192,0.9212124969649059
193,0.9192062248176153
194,0.9127706783370962
195,0.9152903924254676
196,0.9119649373995526
197,0.9222282257503364
198,0.9160689371950098
199,0.9246850705099183
200,0.919756988409936
201,0.9161944154272471
202,0.9271174726977899
203,0.9261933688399586
204,0.9258626050873379
205,0.914133933075565
206,0.9167545910702453
207,0.917955999251636
208,0.9180122349172439
209,0.9196884664443895
210,0.9143448804517563
211,0.9101986944061323
212,0.9278165366050786
213,0.9276620121381639
214,0.9112550062745067
215,0.9082522048709217
216,0.9187070860783734
217,0.9371398745202955
218,0.913982505317063
219,0.9316349029456963
220,0.9130336393775738
221,0.8999651632576268
222,0.921714456827596
223,0.9288920222098731
224,0.9176324273435392
225,0.926665258531649
226,0.9289007725289554
227,0.924422943537121
228,0.9421554994032922
229,0.9247074722523951
230,0.929038177143989
231,0.9191949422603043
232,0.9177981358312464
233,0.9167339201955993
234,0.9192617099596901
235,0.9118983601772144
236,0.9149960329803828
237,0.9202230112740326
238,0.9215163296165185
239,0.9146251319506837
240,0.9248307183469432
241,0.9254493898766927
242,0.9324498566439242
243,0.9140356759887539
244,0.9089983717031374
245,0.9208527554163641
246,0.9272783092705259
247,0.9255168560806869
248,0.9162335789249975
249,0.90501088728611
250,0.9193140536210755
251,0.9058886578553773
252,0.928218488171142
253,0.923662316745946
254,0.9162601265498292
255,0.9186649454063309
256,0.9337610192729623
257,0.9276190082241268
258,0.9073262377286153
259,0.9191120576055092
260,0.9049837342678112
261,0.9190877428926933
262,0.92999121024836
263,0.9292687132524289
264,0.9345302690717054
265,0.9292821848177395
266,0.9170869055092308
267,0.9105553700180234
268,0.9252840658271769
269,0.9179878831596517
270,0.9279022597159853
271,0.9116653333882415
272,0.9259635724615518
273,0.9219035663384617
274,0.910870766376593
275,0.9280393690486287
276,0.9187312360591368
277,0.9206865869969006
278,0.9148307255389777
279,0.917811441347228
280,0.9213309247998434
281,0.9064782812927995
282,0.9182529865101168
283,0.9219800074529053
284,0.9131932644995115
285,0.9215365194774834
286,0.9240042309707096
287,0.9157123478628119
288,0.9257398187809758
289,0.9191507353771077
290,0.926550560451189
291,0.9302797131452608
292,0.9407761600895924
293,0.9213456682955016
294,0.9159178537013567
295,0.9181095565516614
296,0.9265289157909528
297,0.9098740492564008
298,0.9311515877067462
299,0.9142080108062441
300,0.9226302794548904
301,0.9236109537057456
302,0.9199610237396444
303,0.9167074126747384
304,0.9148969968210641
305,0.9146075169923937
306,0.9221248129413852
307,0.9049338061830187
308,0.9234689564031079
309,0.9079469807335437
310,0.9318068825508197
311,0.9273965305225016
312,0.913439614703795
313,0.9237605412571891
314,0.9442641426074656
315,0.9309696127001761
316,0.9103027158767811
317,0.9191455568723244
318,0.9195523223718457
319,0.9242775078334109
320,0.9160606784401448
321,0.9173655168397915
322,0.9277805251749722
323,0.919296103765412
324,0.9177289004396749
325,0.9232740231196225
326,0.9225273939844965
327,0.93071996424499
328,0.9163162018062155
329,0.9137048330637191
330,0.917481157668593
331,0.9214875084302762
332,0.9178245407316504
333,0.9150623608084933
334,0.9197049693949853
335,0.9197194582253547
336,0.9128657365039211
337,0.9205042527786282
338,0.9189671250432576
339,0.9187935798285125
340,0.9089996607017968
341,0.9256556472472174
342,0.913241400090585
343,0.9274271166680889
344,0.9312074294986783
345,0.9184031975665067
346,0.9307804277175882
347,0.9258345983978956
348,0.9194323132165999
349,0.9205923066839986
350,0.913792951716632
351,0.9056891419622901
352,0.9185616460598026
353,0.9182495445568591
354,0.9162256151160494
355,0.9121381921233984
356,0.9232121967105692
357,0.9138768398970796
358,0.9198869475956836
359,0.9273464439934761
360,0.921625128331308
361,0.9142068364596162
362,0.9213260303573522
363,0.9157756436197785
364,0.9248089739213479
365,0.9199378116769309
366,0.920697170003012
367,0.9189520111284131
368,0.9208335695403558
369,0.9163888818629026
370,0.9279567270255273
371,0.9194099541363508
372,0.9141710706059099
373,0.9288393281707397
374,0.9308794728037058
375,0.9151232572757333
376,0.9135790374552881
377,0.9270872974572816
378,0.9201075609952982
379,0.9101591179200093
380,0.9256003214489154
381,0.9373794995451346
382,0.9177845307825606
383,0.9212627598271862
384,0.911844969860065
385,0.9188724796728317
386,0.9120687874575905
387,0.9377419612626194
388,0.9189462508185805
389,0.9217511902040624
390,0.92292204900618
391,0.9329532792609938
392,0.9172308117839095
393,0.9296981602010055
394,0.9268461057962424
395,0.9231301564144162
396,0.9318912926713989
397,0.9202961832141676
398,0.9119867691097976
399,0.9164331314886102
400,0.919850398914259
401,0.9165345539057888
402,0.921675914397417
403,0.913048065834044
404,0.9251483351018066
405,0.9266684304346141
406,0.9201360636212088
407,0.9053099408837851
408,0.9156588705876468
409,0.9222163378701075
410,0.9276436712761625
411,0.9215264995092342
412,0.918828839677973
413,0.9274653692483258
414,0.9267456045956178
415,0.9201645977951434
416,0.9112842087170746
417,0.9095221116515563
418,0.9149342354126104
419,0.9279751361384274
420,0.9132640189763526
421,0.9301539859519514
422,0.9250120676376753
423,0.9125137487908942
424,0.9278377602813352
425,0.9200837483556566
426,0.9275429879599443
427,0.9210754467407277
428,0.9181024440183634
429,0.9117378586911568
430,0.9142012186631038
431,0.9200522639233445
432,0.9242510236160651
433,0.9188188476661109
434,0.9302477500235298
435,0.9272985477003733
436,0.9261898469723143
437,0.9244164265211186
438,0.9329305612250144
439,0.9109272892695808
440,0.9031660501384218
441,0.9077312472308717
442,0.9258091883000154
443,0.9146722282337196
444,0.9238904286578093
445,0.9274076562259416
446,0.9190170698066613
447,0.9224390333690712
448,0.9207635304474576
449,0.9208386738706088
450,0.9198232303221854
451,0.9184982558839306
452,0.9151258566874866
453,0.9165799923347144
454,0.9126169539558587
455,0.9143481397585843
456,0.9123014382159398
457,0.9143412108739648
458,0.9081128684061416
459,0.9192160259403496
460,0.9301929764054573
461,0.9312879621442921
462,0.9223016940453231
463,0.9121960869684511
464,0.9178432118360257
465,0.9160618053090107
466,0.9193212369767129
467,0.912810932020651
468,0.9270664880159247
469,0.9207363010699808
470,0.9178802322854533
471,0.9245935014622054
472,0.9271950409978996
473,0.9260608307401709
474,0.9068991746705203
475,0.9264616626539867
476,0.9271118302311894
477,0.9160824160497028
478,0.9183857051621707
479,0.9242872022845556
480,0.9246687735572983
481,0.9162511171748126
482,0.9091948758427616
483,0.921554459857794
484,0.9281294486272219
485,0.9224416333821547
486,0.9237266918652618
487,0.9149252293202833
488,0.9249035782674048
489,0.9202499133242396
490,0.9116392782002266
491,0.9220533983621932
492,0.9183655886037129
493,0.9325145072174661
494,0.9254367093714504
495,0.9248264184233579
496,0.911357483103133
497,0.932806874942526
498,0.9269819258418793
499,0.9210882515488404
500,0.9204642596878942
501,0.9163095538602665
502,0.9177745380816025
503,0.9112268435733294
504,0.9169749715785233
505,0.9201569551294767
506,0.92278343846941
507,0.9316640205642975
508,0.9148568526034967
509,0.9250056722489858
510,0.913189613275789
511,0.9269589016131939
512,0.9140262014301126
513,0.9173763794274993
514,0.914354959565366
515,0.9235102856643314
516,0.9197690086108177
517,0.9119208802468171
518,0.9271823391373789
519,0.9204629059775684
520,0.9251716914704817
521,0.9257154221899119
522,0.9241949678677777
523,0.9219691434756306
524,0.9214880589130626
525,0.9248590808400523
526,0.9235336152855004
527,0.9215655668404261
528,0.9182744380869986
529,0.9258425888379538
530,0.9222526133848058
531,0.9223584460522489
532,0.9221974023126247
533,0.9140738860933181
534,0.9215301039505364
535,0.9251400448056554
536,0.920711046900938
537,0.9211396763473816
538,0.9223049635108189
539,0.9283372027478031
540,0.9253339615067648
541,0.9250045017338407
542,0.9166558299573352
543,0.9158100638155708
544,0.922272482251865
545,0.9121806654926123
546,0.936506896500059
547,0.9077234102727886
548,0.9139158039294185
549,0.9196018936989341
550,0.9171968585023683
551,0.9168047754136521
552,0.9110939796309323
553,0.9129976753428969
554,0.9163460835411205
555,0.925596579550084
556,0.9159803570308847
557,0.9156901700781609
558,0.9207890834293632
559,0.9179689394549433
560,0.9059035562847735
561,0.9180284449287672
562,0.9165798833661096
563,0.9232807010260089
564,0.9273003169594776
565,0.9190523062299358
566,0.9153418656970419
567,0.9486622924174141
568,0.9149960329803828
569,0.9208807909656903
570,0.9210945893969439
571,0.9147664039916559
572,0.9137403904881014
573,0.917395146981679
574,0.9356488426071803
575,0.9210421017310579
576,0.9226669975795905
577,0.9217216633178402
578,0.9234326276572633
579,0.91612652773756
580,0.9216976169500728
581,0.9074975736895892
582,0.9198027255440095
583,0.9128161271400309
584,0.9151183976004513
585,0.9229084983976251
586,0.9112663434718908
587,0.9111744438897069
588,0.9117839474388378
589,0.9218802049305466
590,0.9163178117631103
591,0.9250158837163148
592,0.9106117045140928
593,0.903703679696426
594,0.9102494227670916
595,0.9163484008585238
596,0.9164161987206039
597,0.9079593748776974
598,0.922752705966162
599,0.9178771206092883
600,0.9234637850945453
601,0.9283542748640806
602,0.9150927360585854
603,0.9255634049963528
604,0.9141653403320694
605,0.9285697514915449
606,0.9228251365992618
607,0.9260709861342714
608,0.9161736576017765
609,0.9124883376306978
610,0.9184178292788111
611,0.9278514168911027
612,0.9219555726997425
613,0.9251192564896931
614,0.9146907391453865
615,0.9204628324403954
616,0.9278549005048555
617,0.9408963527715809
618,0.9356488426071803
619,0.9222373413614642
620,0.903671029118391
621,0.9127770560586003
622,0.9130870165081167
623,0.9124571986236084
624,0.9086158772470193
625,0.920739902003602
626,0.9236060550483366
627,0.9146826790433766
628,0.9154371411947096
629,0.9225896659121061
630,0.9256196462933179
631,0.9149207478536311
632,0.9217118272660241
633,0.9227349295210233
634,0.9255831493402669
635,0.9254103625954918
636,0.9242498417828884
637,0.9141114046238149
638,0.919078595259909
639,0.9197542041293699
640,0.9239434937206709
641,0.9223373060127676
642,0.9144436864712502
643,0.9151900144266037
644,0.9245185109771005
645,0.92193706348425
646,0.9235099031101637
647,0.9264285864889704
648,0.9187803337099479
649,0.9205091907393221
650,0.9030474601368532
651,0.9241835679371461
652,0.907409979049902
653,0.9141645673676121
654,0.9052186497510877
655,0.9289022557620025
656,0.9235876702264361
657,0.9218082160072176
658,0.9125838467872119
659,0.9206663299233576
660,0.921332414048885
661,0.9155088049082793
662,0.9113573941297847
663,0.9215067569885572
664,0.917033846174262
665,0.9132791914059188
666,0.9124021349523315
667,0.9187248418253766
668,0.9171983214256534
669,0.9248286900569894
670,0.9166632837051817
671,0.9207378747992089
672,0.9161426404849795
673,0.9225097313701627
674,0.9049748838636088
675,0.9104173925452307
676,0.9213558092440002
677,0.9223999707076269
678,0.9053031134199068
679,0.9158097285363875
680,0.9147400871556142
681,0.9150395862972179
682,0.9090561450839336
683,0.9127335675787344
684,0.9198598261968256
685,0.9174116209972929
686,0.924251731411829
687,0.9121752275858923
688,0.9195620008673849
689,0.9301898933601337
690,0.9187217387550444
691,0.9198062415396177
692,0.9239041704438711
693,0.9272782806868956
694,0.9293423873154263
695,0.9174589478228966
696,0.9195219459057798
697,0.9172457400769488
698,0.9138698710707681
699,0.9103225332305621
700,0.9141705083012887
701,0.9224898466688091
702,0.9099543514942354
703,0.9192446420630398
704,0.9181378772560892
705,0.919702074870959
706,0.9287683850844107
707,0.9121985160776416
708,0.9254199973023559
709,0.9211035604944724
710,0.9120225010261795
711,0.9228368171865794
712,0.9122886443898802
713,0.9163748093504748
714,0.9212672850275502
715,0.9151835155925337
716,0.912503967444833
717,0.9114319363923926
718,0.9109813366755863
719,0.9172659812576271
720,0.9069617882544886
721,0.9304135735593678
722,0.9284949981754579
723,0.9235341589869287
724,0.9099812753899293
725,0.9239887960422201
726,0.9131709919700175
727,0.9190144356955577
728,0.9279324224228996
729,0.9126230841853257
730,0.9319045468788993
731,0.9095824337686783
732,0.9206583221544921
733,0.9237950747489987
734,0.9228219006386734
735,0.9211634185934139
736,0.9304339771867853
737,0.9148691458288541
738,0.9284422230176188
739,0.9245413062700456
740,0.9154203522106446
741,0.9263219050850251
742,0.9261266078334741
743,0.9218014438057596
744,0.9219971104317648
745,0.9078232845148532
746,0.9156764881431214
747,0.923213910059336
748,0.9214287545220762
749,0.9156245730852721
750,0.9229495095064458
751,0.9181173107498792
